876,11,12,18,25,35,39,09
877,03,14,17,32,35,43,10
878,05,14,16,22,25,40,43
879,24,27,34,35,36,43,25
880,01,08,11,16,25,32,19
881,04,06,12,18,28,41,35
882,05,15,23,26,30,36,06
883,10,16,25,29,38,42,23
884,02,07,25,26,38,42,19
885,22,28,33,36,37,41,14
886,07,10,13,23,34,39,11
887,03,04,06,18,32,37,07
888,02,04,09,36,37,39,43
889,02,10,21,28,41,43,12
890,01,04,06,14,28,31,21
891,07,09,14,30,42,43,24
892,14,19,31,35,40,43,38
893,10,12,26,28,29,37,34
894,04,05,09,20,21,32,40
895,05,12,24,25,37,38,39
896,05,06,21,27,32,38,34
897,08,10,14,15,27,30,12
898,13,17,21,25,29,37,23
899,03,10,15,18,27,40,38
900,08,12,21,22,31,35,02
901,06,13,22,28,29,37,14
902,11,21,26,31,32,33,22
903,01,03,06,07,16,19,12
904,02,04,06,15,21,41,29
905,04,15,24,40,41,42,31
906,06,09,12,13,30,40,31
907,05,13,18,22,27,41,19
908,06,14,21,22,23,30,32
909,12,15,21,27,30,35,28
910,11,12,13,17,25,33,14
911,08,16,18,22,27,35,03
912,05,14,19,20,32,42,11
913,05,08,20,31,36,41,16
914,02,03,26,33,36,40,19
915,07,12,21,33,38,40,42
916,06,14,25,27,38,43,21
917,02,06,25,26,41,42,18
918,10,15,25,29,34,36,39
919,02,09,12,17,33,42,26
920,09,17,27,30,35,38,06
921,05,07,26,36,38,39,32
922,04,06,19,32,33,38,01
923,05,13,30,31,32,35,29
924,13,20,24,32,35,42,43
925,25,26,27,28,32,37,40
926,16,26,32,35,37,39,25
927,02,29,30,31,33,34,37
928,01,21,23,26,31,33,14
929,10,12,15,25,31,34,26
930,10,12,37,39,40,43,11
931,14,18,19,24,25,33,21
932,04,15,30,37,42,43,32
933,05,09,20,21,31,41,26
934,03,07,16,17,20,32,12
935,02,12,14,26,38,43,08
936,01,03,12,16,20,35,05
937,13,15,21,25,36,41,08
938,05,09,12,19,30,35,29
939,08,11,15,17,26,43,32
940,01,18,28,31,35,37,39
941,05,12,22,29,38,39,19
942,02,03,14,27,28,38,08
943,09,10,14,15,39,43,25
944,07,20,25,29,33,37,27
945,03,10,15,23,36,37,31
946,02,09,12,16,31,36,41
947,01,06,21,23,27,40,09
948,07,16,17,28,39,43,24
949,05,19,26,36,39,43,09
950,02,06,16,24,30,41,18
951,11,15,22,23,26,30,37
952,10,16,22,25,31,39,27
953,02,09,17,38,39,42,20
954,03,23,24,28,29,42,41
955,14,19,27,28,37,42,24
956,01,04,06,22,24,38,34
957,02,11,22,32,36,42,20
958,09,18,23,24,26,30,21
959,01,16,18,28,36,38,42
960,05,18,23,32,35,39,10
961,05,11,17,18,19,25,34
962,04,06,10,24,32,37,35
963,04,23,29,31,32,35,17
964,02,21,23,29,30,43,26
965,10,12,19,20,21,22,13
966,10,22,31,34,36,43,30
967,01,11,26,30,32,40,08
968,06,10,15,20,23,26,17
969,03,09,19,22,23,40,10
970,02,04,18,23,31,38,01
971,02,03,04,12,22,29,11
972,02,07,17,18,21,40,29
973,01,05,06,12,30,31,24
974,02,03,29,30,32,43,26
975,03,11,13,27,29,36,15
976,06,13,22,28,42,43,29
977,10,15,17,27,42,43,33
978,03,11,19,30,38,42,31
979,09,12,16,18,27,38,10
980,15,20,23,35,38,42,13
981,14,19,22,23,31,37,21
982,15,19,21,22,29,40,42
983,15,19,32,35,36,38,31
984,14,23,24,28,37,38,20
985,03,11,19,26,29,38,31
986,04,11,17,30,36,43,05
987,03,14,15,24,25,36,33
988,05,06,10,22,34,41,19
989,05,07,31,33,36,39,21
990,04,12,16,27,28,41,42
991,03,18,21,25,29,37,35
992,04,06,08,22,27,38,34
993,01,05,10,32,38,40,18
994,18,22,29,31,39,43,09
995,07,11,17,21,37,39,36
996,01,03,14,26,27,42,25
997,03,05,08,11,33,43,23
998,01,03,12,19,26,29,28
999,08,15,17,30,32,36,43
1000,01,15,21,22,26,29,37
1001,09,12,15,16,18,35,02
1002,08,14,22,25,27,41,11
1003,13,22,26,34,38,43,42
1004,03,21,23,24,27,32,36
1005,05,13,20,24,25,27,42
1006,07,08,16,31,32,33,12
1007,03,08,17,25,28,43,42
1008,11,14,16,21,24,39,36
1009,03,19,34,36,40,43,28
1010,06,12,16,24,25,37,17
1011,23,26,27,29,30,43,06
1012,09,11,19,22,27,38,02
1013,03,20,36,38,39,41,22
1014,02,03,09,19,40,42,06
1015,09,14,20,23,27,32,22
1016,01,14,31,32,39,42,34
1017,01,04,24,30,39,40,05
1018,03,22,25,28,32,39,21
1019,08,14,15,22,25,40,19
1020,02,25,27,28,35,42,06
1021,03,30,32,33,34,39,28
1022,03,15,19,30,34,37,12
1023,09,17,24,25,33,40,43
1024,02,04,05,20,37,43,32
1025,10,17,20,21,36,43,34
1026,01,08,11,17,22,26,31
1027,13,16,17,19,20,38,18
1028,07,10,18,21,28,36,40
1029,05,13,22,31,37,39,04
1030,04,09,17,20,23,42,19
1031,02,04,07,22,32,35,01
1032,11,20,21,30,36,43,17
1033,01,15,21,24,37,41,07
1034,14,20,24,25,31,32,29
1035,09,15,17,19,27,33,40
1036,02,08,17,27,30,31,13
1037,01,03,12,13,21,32,41
1038,03,07,24,25,27,39,20
1039,06,09,20,34,37,41,25
1040,07,13,15,21,23,34,12
1041,14,22,27,29,33,37,24
1042,04,10,11,12,18,25,36
1043,21,29,30,32,38,42,16
1044,03,07,16,26,34,39,23
1045,01,19,21,30,31,43,18
1046,06,13,17,18,27,43,21
1047,05,09,13,31,32,35,26
1048,26,27,30,31,34,40,20
1049,03,06,15,23,24,31,11
1050,03,08,14,28,31,43,35
1051,05,13,20,28,30,32,16
1052,06,26,34,37,42,43,13
1053,04,11,23,27,35,42,15
1054,07,09,10,19,28,33,36
1055,05,11,20,25,26,32,06
1056,14,16,19,29,32,37,24
1057,02,11,19,21,28,38,25
1058,11,12,17,23,29,43,37
1059,08,26,27,29,35,43,06
1060,05,10,16,17,32,37,36
1061,01,12,14,16,20,29,04
1062,02,07,28,39,42,43,41
1063,06,12,13,34,38,42,41
1064,04,13,18,27,30,39,34
1065,11,13,27,37,41,42,40
1066,02,11,29,36,40,42,17
1067,05,09,25,27,28,33,10
1068,03,09,21,34,35,42,04
1069,12,17,26,30,33,40,08
1070,11,21,25,34,35,36,15
1071,01,10,25,27,31,40,03
1072,03,17,20,32,36,43,04
1073,01,03,05,08,20,39,30
1074,08,09,16,27,30,33,19
1075,07,08,21,24,34,42,01
1076,21,22,24,30,31,43,19
1077,01,04,09,23,30,36,05
1078,03,12,20,33,35,41,34
1079,08,12,19,24,30,36,42
1080,06,15,16,19,38,41,23
1081,06,08,13,17,18,20,28
1082,09,12,19,21,39,40,16
1083,10,13,15,18,25,38,20
1084,01,07,20,28,34,38,16
1085,03,20,21,30,34,35,23
1086,03,07,09,31,38,43,29
1087,10,13,26,27,30,36,06
1088,05,08,16,24,32,33,22
1089,05,17,19,22,41,42,04
1090,03,10,15,22,27,40,23
1091,21,22,24,26,28,30,38
1092,02,11,18,27,30,33,14
1093,04,19,26,40,42,43,09
1094,06,07,20,24,28,43,11
1095,03,06,15,18,23,27,38
1096,06,19,21,31,38,41,40
1097,01,05,08,14,19,21,04
1098,01,19,31,33,35,43,29
1099,06,08,12,17,18,24,35
1100,02,06,16,23,32,35,37
1101,04,05,07,10,13,16,01
1102,03,06,09,13,36,37,32
1103,08,13,14,18,24,38,25
1104,15,25,32,33,36,38,40
1105,12,15,25,31,39,40,26
1106,01,04,08,10,18,33,15
1107,06,07,12,22,30,33,36
1108,12,25,29,32,38,43,35
1109,06,08,14,27,36,42,28
1110,01,06,21,34,36,39,29
1111,06,16,17,27,33,41,42
1112,06,09,15,19,39,42,34
1113,01,12,14,26,34,41,06
1114,02,07,09,28,38,39,26
1115,03,10,12,26,38,42,04
1116,01,11,33,34,35,38,29
1117,02,06,07,09,19,23,21
1118,01,11,21,25,34,36,28
1119,03,06,15,21,42,43,11
1120,10,12,13,29,35,39,33
1121,02,08,31,38,40,42,41
1122,22,24,29,31,32,34,40
1123,04,08,23,29,34,35,15
1124,01,16,24,28,40,42,33
1125,02,16,19,20,24,36,27
1126,04,05,26,30,34,42,27
1127,09,15,17,21,23,42,24
1128,03,15,21,29,30,35,39
1129,06,11,19,28,30,43,32
1130,01,11,37,38,39,42,26
1131,06,12,25,36,38,41,18
1132,04,05,24,29,33,35,40
1133,03,18,19,20,37,38,09
1134,05,06,12,14,30,38,29
1135,20,22,28,29,32,41,14
1136,03,04,07,08,22,33,18
1137,01,18,21,31,37,41,20
1138,08,15,21,24,35,38,22
1139,04,06,14,17,23,33,26
1140,11,21,30,31,36,37,23
1141,01,04,10,14,24,26,29
1142,12,13,19,23,28,35,31
1143,19,21,31,39,42,43,29
1144,07,13,14,33,39,43,29
1145,01,04,15,18,25,28,36
1146,01,10,19,23,26,34,27
1147,02,03,10,16,26,27,23
1148,03,05,16,23,31,43,39
1149,02,14,22,23,35,43,31
1150,07,11,17,27,32,40,18
1151,05,23,25,26,29,31,19
1152,06,08,10,33,35,43,22
1153,04,15,20,24,26,30,29
1154,08,12,30,36,41,42,04
1155,14,19,22,23,28,43,25
1156,03,06,19,31,35,40,12
1157,05,17,20,28,39,42,01
1158,22,24,27,30,32,40,23
1159,01,04,15,16,23,30,17
1160,09,22,31,32,34,43,24
1161,01,02,12,16,19,40,18
1162,03,04,08,12,24,37,10
1163,11,17,19,24,33,41,09
1164,04,07,11,33,34,37,24
1165,18,20,21,24,40,42,25
1166,04,08,17,20,29,41,03
1167,06,13,20,25,36,42,28
1168,01,03,08,14,35,39,18
1169,19,24,25,36,37,43,10
1170,01,08,13,19,23,28,39
1171,09,10,13,21,34,36,40
1172,03,10,31,32,38,39,15
1173,05,07,11,16,33,38,25
1174,07,08,09,25,29,31,28
1175,02,04,06,21,27,37,10
1176,02,09,18,23,29,32,34
1177,02,05,21,22,23,38,36
1178,16,17,20,22,29,40,31
1179,05,12,27,36,39,40,37
1180,02,04,05,13,18,21,40
1181,15,16,17,29,31,32,12
1182,05,06,10,13,24,33,40
1183,02,19,22,25,32,36,39
1184,02,06,21,30,31,36,41
1185,06,15,18,26,27,31,38
1186,08,10,20,25,38,43,39
1187,03,13,18,20,24,31,37
1188,03,09,19,20,23,30,14
1189,08,24,28,30,38,41,32
1190,01,03,13,29,38,39,08
1191,03,05,11,20,25,32,30
1192,15,17,18,22,30,39,28
1193,01,02,07,08,10,42,28
1194,12,18,20,23,33,40,01
1195,01,04,17,22,35,42,07
1196,06,07,19,31,39,41,14
1197,03,24,28,36,37,39,27
1198,01,14,20,26,27,34,33
1199,09,10,11,20,28,40,17
1200,02,08,10,12,31,42,21
1201,01,15,19,22,26,28,33
1202,09,12,15,19,26,39,28
1203,02,04,06,37,39,42,41
1204,10,20,21,24,39,43,17
1205,12,25,26,32,35,42,02
1206,11,19,20,26,32,33,22
1207,06,16,17,20,22,43,34
1208,05,14,20,30,38,41,08
1209,11,12,24,32,38,40,07
1210,05,06,12,16,23,36,09
1211,03,08,24,25,26,28,43
1212,02,16,27,35,40,42,25
1213,03,13,22,26,30,39,01
1214,02,19,23,30,33,36,40
1215,03,06,09,15,21,42,07
1216,08,14,25,39,42,43,37
1217,14,16,17,34,36,41,25
1218,05,08,13,20,28,42,35
1219,14,22,24,36,39,42,32
1220,09,15,21,23,32,42,14
1221,03,10,11,31,33,36,21
1222,01,05,07,11,29,39,40
1223,12,22,28,30,36,43,34
1224,05,18,33,38,41,43,06
1225,19,22,25,30,33,34,36
1226,07,08,28,34,37,41,13
1227,01,08,14,28,40,43,06
1228,06,18,19,25,28,40,03
1229,10,28,35,37,39,43,16
1230,01,02,06,09,17,38,34
1231,01,14,16,24,32,36,02
1232,05,10,14,31,35,38,16
1233,02,07,12,21,29,33,16
1234,07,11,16,20,30,40,28
1235,08,17,24,34,36,42,33
1236,01,03,11,26,38,39,34
1237,01,04,06,35,38,40,27
1238,08,14,28,29,33,40,32
1239,02,19,27,28,30,38,22
1240,15,18,22,36,37,39,26
1241,04,07,15,17,23,25,08
1242,12,22,28,34,37,42,33
1243,23,24,32,37,41,42,29
1244,10,15,17,18,20,41,35
1245,13,15,27,30,31,39,08
1246,04,10,11,23,36,37,34
1247,04,07,17,18,26,36,35
1248,02,06,14,28,34,37,03
1249,05,08,15,20,25,27,06
1250,03,10,18,22,23,40,27
1251,21,28,31,33,34,40,23
1252,04,15,18,19,22,29,37
1253,01,12,14,24,33,37,15
1254,07,08,11,15,36,39,37
1255,02,14,15,27,40,43,41
1256,02,05,16,32,35,41,25
1257,01,11,19,23,32,37,14
1258,08,14,20,25,31,41,35
1259,10,16,20,26,33,36,41
1260,03,08,16,19,25,26,32
1261,09,20,26,29,30,34,42
1262,04,11,15,20,24,43,10
1263,03,08,13,14,31,37,06
1264,01,06,27,33,35,43,15
1265,05,20,26,27,28,33,12
1266,03,12,16,23,25,28,17
1267,04,18,31,33,34,41,09
1268,08,11,15,22,35,36,30
1269,09,10,11,33,39,42,25
1270,09,10,24,30,35,40,38
1271,01,11,14,27,39,42,32
1272,04,09,13,32,37,38,42
1273,18,20,22,26,34,37,04
1274,03,15,18,23,31,37,34
1275,07,19,21,28,40,41,03
1276,05,06,09,11,16,35,22
1277,12,16,20,22,31,43,33
1278,03,04,18,28,34,36,06
1279,04,10,16,17,20,24,31
1280,01,09,11,21,29,36,07
1281,03,07,09,15,29,40,17
1282,01,04,10,11,24,28,29
1283,01,26,27,30,37,38,04
1284,04,14,17,21,24,39,07
1285,07,08,13,36,38,42,06
1286,11,32,37,39,41,42,43
1287,09,21,23,34,37,38,40
1288,08,09,19,24,35,43,11
1289,06,09,16,24,29,37,03
1290,18,24,27,32,35,41,10
1291,02,06,08,12,13,17,01
1292,01,18,29,30,31,37,35
1293,02,05,15,27,30,35,11
1294,07,14,18,26,28,39,02
1295,14,23,31,37,39,43,32
1296,05,11,15,16,23,32,04
1297,01,02,07,29,34,42,41
1298,04,06,15,22,30,42,07
1299,03,12,24,28,38,39,10
1300,03,18,25,26,32,33,27
1301,06,07,09,16,30,41,22
1302,04,07,25,30,34,43,38
1303,07,10,24,33,35,42,43
1304,06,25,30,38,40,42,17
1305,04,06,19,36,38,40,28
1306,07,11,23,36,38,41,37
1307,06,25,27,28,30,43,14
1308,06,09,10,15,34,39,03
1309,24,32,34,36,41,43,23
1310,09,24,25,27,34,36,14
1311,12,23,26,29,36,37,15
1312,13,24,25,26,32,39,06
1313,05,12,21,31,36,43,27
1314,03,10,20,21,27,33,39
1315,03,08,23,30,32,40,31
1316,06,16,26,35,36,39,14
1317,06,10,13,19,32,43,22
1318,02,03,07,14,19,41,34
1319,09,10,19,21,28,30,43
1320,04,06,12,16,17,34,28
1321,10,24,31,40,41,43,33
1322,02,03,13,28,32,37,07
1323,05,06,10,24,29,40,26
1324,01,07,08,17,25,42,11
1325,08,18,23,26,33,38,34
1326,02,03,09,12,30,41,21
1327,02,03,13,22,23,30,27
1328,07,09,23,32,37,40,41
1329,11,15,18,22,37,42,31
1330,02,19,24,32,36,43,30
1331,02,14,30,31,38,39,26
1332,05,15,18,22,33,40,06
1333,02,09,15,22,26,35,05
1334,01,02,07,14,29,43,40
1335,10,16,19,34,35,39,04
1336,04,05,11,19,31,34,43
1337,03,06,21,28,29,34,15
1338,02,06,23,25,30,31,35
1339,01,10,15,33,34,42,39
1340,06,15,18,20,26,29,09
1341,09,12,15,16,26,39,34
1342,01,04,09,16,23,31,42
1343,02,08,10,12,19,23,16
1344,08,16,20,28,37,43,29
1345,01,15,26,27,29,33,18
1346,05,10,22,27,38,42,36
1347,08,10,11,18,36,43,07
1348,01,02,14,19,21,33,43
1349,02,16,19,32,34,42,33
1350,07,08,09,10,20,38,16
1351,08,14,18,22,28,29,05
1352,05,06,09,15,19,36,22
1353,02,11,12,19,21,24,36
1354,04,25,27,28,32,41,26
1355,05,15,27,29,34,37,12
1356,04,06,10,16,24,43,12
1357,02,03,08,15,19,28,21
1358,09,15,23,27,29,40,28
1359,06,08,14,18,25,41,09
1360,04,09,10,16,17,42,23
1361,03,04,12,18,28,38,32
1362,08,16,19,28,36,39,01
1363,02,05,23,36,37,41,43
1364,05,13,14,16,25,27,03
1365,04,07,14,20,31,41,32
1366,14,15,17,29,31,39,10
1367,03,08,11,14,22,41,34
1368,06,11,17,20,34,35,10
1369,12,15,25,32,41,43,07
1370,08,22,24,30,40,41,02
1371,04,05,06,07,24,28,30
1372,03,05,10,21,33,39,08
1373,01,10,13,18,20,41,11
1374,01,04,05,19,23,35,36
1375,02,05,21,22,31,38,28
1376,02,05,22,31,32,43,27
1377,01,07,13,24,40,43,20
1378,01,10,15,24,35,43,09
1379,01,02,19,21,24,37,32
1380,01,03,24,26,29,33,42
1381,02,04,05,16,19,38,25
1382,08,09,12,25,26,28,32
1383,02,04,09,15,18,39,24
1384,03,06,13,32,38,43,40
1385,09,20,28,35,41,43,23
1386,04,11,14,15,20,38,35
1387,11,27,29,30,37,38,33
1388,09,10,12,15,29,37,11
1389,06,16,21,23,26,42,43
1390,10,11,13,28,34,39,35
1391,03,12,23,31,36,42,43
1392,06,09,12,19,40,42,07
1393,07,11,26,32,42,43,24
1394,08,09,35,36,42,43,22
1395,05,16,18,27,30,43,25
1396,03,07,11,15,23,41,21
1397,09,18,19,21,25,26,07
1398,23,29,34,35,40,43,42
1399,07,20,21,33,41,43,08
1400,08,10,26,31,34,39,36
1401,02,13,23,24,25,33,36
1402,10,24,26,33,36,42,28
1403,01,03,10,27,34,41,22
1404,02,17,29,37,38,39,05
1405,03,04,06,19,23,24,42
1406,20,24,27,29,34,35,43
1407,10,13,19,28,33,39,15
1408,02,17,24,26,34,43,32
1409,05,06,08,20,22,25,13
1410,08,14,17,25,36,41,23
1411,02,05,07,20,25,28,03
1412,02,19,24,25,32,42,08
1413,07,13,17,21,24,26,12
1414,12,19,21,26,40,41,20
1415,01,03,07,34,39,40,33
1416,02,09,10,15,24,36,13
1417,03,10,25,26,27,31,05
1418,04,21,32,35,42,43,15
1419,05,10,11,12,21,37,41
1420,01,02,14,16,22,28,04
1421,02,14,20,23,37,43,30
1422,12,14,17,20,24,30,39
1423,11,24,29,36,37,42,13
1424,06,07,25,26,33,36,19
1425,01,24,28,33,35,42,27
1426,04,13,17,19,30,43,24
1427,01,07,25,26,38,41,31
1428,16,18,19,34,35,36,06
1429,04,08,13,18,21,23,22
1430,04,07,09,12,20,28,03
1431,02,27,28,33,38,40,30
1432,04,05,15,32,33,43,13
1433,03,05,12,16,38,42,06
1434,02,20,30,38,39,40,04
1435,02,04,16,21,22,40,09
1436,03,07,17,18,30,36,33
1437,03,11,24,25,37,40,14
1438,02,05,06,20,33,38,22
1439,11,17,23,28,34,41,04
1440,01,07,20,31,41,42,28
1441,12,22,24,33,35,42,36
1442,12,21,35,36,40,43,39
1443,02,04,08,10,22,33,28
1444,11,20,24,25,30,37,14
1445,03,14,24,29,30,42,21
1446,02,05,11,20,21,32,13
1447,02,09,12,13,14,22,10
1448,10,12,25,29,32,41,40
1449,06,19,20,26,34,38,04
1450,24,25,26,27,34,36,03
1451,02,06,10,20,24,43,34
1452,17,19,29,31,37,39,35
1453,10,22,26,27,28,41,39
1454,03,15,19,34,37,40,41
1455,01,10,12,22,34,43,23
1456,02,18,19,24,29,31,33
1457,01,03,11,17,20,37,29
1458,04,16,19,22,26,29,06
1459,02,17,19,24,28,29,07
1460,03,06,10,15,29,30,04
1461,05,07,08,18,22,26,24
1462,04,18,19,28,33,36,09
1463,18,29,32,34,35,39,36
1464,08,13,14,18,29,31,23
1465,11,15,16,24,28,38,03
1466,06,10,15,18,32,40,35
1467,03,14,16,25,26,38,07
1468,04,08,15,24,25,31,26
1469,04,09,10,13,24,27,22
1470,04,08,14,16,39,40,23
1471,01,03,08,32,37,43,24
1472,01,06,07,09,23,40,43
1473,01,05,06,27,33,38,11
1474,04,06,08,22,27,32,26
1475,06,07,09,20,21,27,02
1476,06,22,38,40,41,42,35
1477,04,13,14,25,27,32,01
1478,07,12,15,21,40,42,32
1479,01,20,30,32,35,37,33
1480,02,04,05,06,24,34,39
1481,03,09,21,31,41,42,18
1482,08,26,28,32,41,43,14
1483,03,10,20,23,29,43,22
1484,04,12,17,18,23,41,28
1485,09,10,18,27,28,35,37
1486,18,24,29,33,39,42,34
1487,05,07,09,17,24,35,36
1488,04,10,11,17,34,37,38
1489,04,06,11,13,23,32,01
1490,07,19,24,29,39,43,11
1491,08,11,23,31,34,37,01
1492,04,16,18,32,38,42,36
1493,11,18,24,27,37,38,15
1494,08,15,17,24,26,38,27
1495,18,24,32,34,37,41,22
1496,05,09,13,16,17,34,37
1497,06,22,28,30,35,37,08
1498,01,06,07,09,31,37,43
1499,10,11,27,28,29,37,13
1500,19,21,22,28,29,30,04
1501,06,10,13,25,31,38,15
1502,01,17,25,28,32,42,26
1503,01,08,16,35,40,42,20
1504,05,07,09,21,42,43,35
1505,01,02,14,15,21,34,19
1506,10,12,19,28,35,41,39
1507,19,20,22,30,35,43,29
1508,09,13,28,29,32,40,41
1509,06,11,12,34,36,41,43
1510,08,13,17,18,21,38,23
1511,11,16,22,24,38,40,06
1512,01,11,12,24,32,38,39
1513,13,14,18,19,25,42,05
1514,11,16,22,29,37,43,14
1515,05,09,17,21,27,29,30
1516,25,32,34,37,41,42,28
1517,14,25,27,30,39,41,08
1518,06,15,16,22,36,41,20
1519,05,08,20,21,27,43,09
1520,01,06,11,13,30,33,04
1521,17,21,22,40,41,42,13
1522,05,17,21,22,32,35,41
1523,02,15,17,25,34,38,27
1524,02,03,15,24,30,43,39
1525,03,07,20,21,28,32,24
1526,04,17,19,21,39,41,36
1527,02,05,09,11,27,32,33
1528,01,14,17,34,35,37,16
1529,03,19,26,28,33,40,01
1530,02,05,10,34,37,40,07
1531,02,06,07,10,30,33,14
1532,02,09,14,16,17,21,34
1533,15,22,27,37,38,41,05
1534,01,09,18,22,24,43,39
1535,01,09,14,30,35,38,32
1536,02,05,09,30,37,40,28
1537,06,13,14,32,33,37,20
1538,08,14,19,33,35,40,38
1539,13,29,33,37,41,42,43
1540,01,20,25,28,33,37,31
1541,12,26,28,32,33,35,41
1542,11,12,16,17,20,36,18
1543,17,21,26,33,36,38,34
1544,03,11,25,26,39,42,34
1545,08,14,15,26,37,43,12
1546,01,18,19,24,31,40,16
1547,04,11,14,17,22,39,21
1548,18,24,26,35,39,42,32
1549,04,05,27,28,35,41,33
1550,08,11,22,32,37,42,41
1551,03,14,18,24,38,43,23
1552,05,09,15,30,32,39,11
1553,07,08,16,32,41,42,31
1554,06,14,16,27,40,42,26
1555,02,08,17,23,24,27,05
1556,10,19,28,30,38,42,18
1557,05,21,22,23,26,39,31
1558,01,12,25,27,39,42,16
1559,04,15,17,20,26,31,43
1560,07,19,24,32,40,42,22
1561,12,15,26,34,35,38,07
1562,02,04,15,16,26,33,25
1563,01,12,20,26,35,37,02
1564,05,06,18,20,27,37,07
1565,05,09,17,28,30,37,27
1566,12,13,20,24,30,35,34
1567,05,07,19,26,37,40,34
1568,02,05,07,10,16,34,14
1569,02,08,29,31,32,33,16
1570,01,19,22,23,31,36,24
1571,01,02,05,25,40,41,26
1572,04,06,10,19,28,38,40
1573,02,10,16,38,39,43,11
1574,01,02,03,20,31,32,13
1575,02,08,15,24,32,39,09
1576,05,07,10,17,29,32,37
1577,13,14,15,28,37,39,04
1578,03,15,17,19,21,34,04
1579,23,29,32,33,37,42,01
1580,05,07,11,12,24,31,03
1581,06,12,30,31,41,43,01
1582,18,32,35,36,39,41,28
1583,05,07,16,34,39,41,29
1584,13,15,18,30,37,43,09
1585,02,06,10,13,16,32,09
1586,02,13,19,27,40,42,14
1587,16,21,22,27,36,43,37
1588,06,16,27,31,32,34,11
1589,11,21,25,31,36,39,32
1590,10,12,15,29,33,42,17
1591,07,09,18,21,26,43,14
1592,04,16,25,30,36,43,19
1593,06,17,18,35,37,38,16
1594,01,05,06,13,34,36,18
1595,16,21,30,32,40,43,15
1596,10,15,30,35,42,43,26
1597,02,03,08,17,23,32,12
1598,09,11,26,28,39,43,01
1599,01,02,20,22,35,38,04
1600,07,14,22,35,37,39,24
1601,06,13,17,18,21,41,37
1602,01,02,07,14,32,42,33
1603,04,06,32,35,40,42,26
1604,12,21,23,36,37,38,06
1605,02,05,08,20,29,40,06
1606,18,23,25,26,32,34,43
1607,10,13,14,15,17,22,40
1608,10,18,22,23,25,35,19
1609,04,12,16,34,35,41,05
1610,01,08,13,22,41,42,40
1611,03,14,16,24,32,36,34
1612,05,08,12,16,27,38,42
1613,09,17,22,25,30,41,15
1614,04,05,20,29,40,43,24
1615,02,05,06,13,19,29,25
1616,01,04,06,21,34,41,12
1617,02,19,21,24,26,41,23
1618,02,10,14,17,37,43,38
1619,03,05,17,20,24,38,13
1620,07,15,19,24,25,28,11
1621,03,10,22,23,26,39,01
1622,16,29,34,35,40,41,26
1623,07,12,15,17,19,29,22
1624,03,05,17,25,33,39,19
1625,01,04,08,11,30,42,09
1626,09,11,19,23,30,43,27
1627,21,22,23,26,36,38,13
1628,01,03,10,12,26,42,13
1629,19,23,30,31,32,40,13
1630,10,11,24,33,34,36,42
1631,07,15,23,26,30,35,36
1632,01,09,24,28,31,41,02
1633,03,07,09,26,35,36,28
1634,18,19,20,23,29,35,17
1635,04,08,19,32,36,43,30
1636,01,12,24,26,30,36,29
1637,02,03,11,16,27,36,29
1638,21,25,26,35,39,40,18
1639,05,09,13,20,26,32,28
1640,08,09,19,21,27,30,17
1641,02,05,07,12,16,20,33
1642,05,15,16,24,34,39,13
1643,10,11,12,15,16,40,33
1644,01,09,14,28,32,40,15
1645,02,08,13,14,33,40,06
1646,03,19,21,29,39,43,25
1647,03,08,14,15,19,35,12
1648,02,03,22,26,35,42,38
1649,08,16,19,23,29,41,01
1650,01,03,15,33,39,43,30
1651,07,12,15,21,27,32,28
1652,08,15,16,23,38,43,02
1653,02,07,10,12,29,36,06
1654,09,10,14,21,22,33,26
1655,21,23,31,38,42,43,40
1656,11,12,14,28,36,38,37
1657,11,13,16,19,20,38,25
1658,10,11,19,29,30,36,37
1659,04,10,23,25,37,42,06
1660,03,13,29,35,42,43,15
1661,06,14,31,35,38,43,12
1662,04,17,18,25,26,27,32
1663,01,06,19,21,27,39,03
1664,07,10,17,20,21,27,15
1665,19,22,24,29,34,41,09
1666,14,16,26,37,41,43,31
1667,05,08,18,25,40,43,17
1668,05,16,21,24,31,34,29
1669,02,04,13,14,22,29,26
1670,01,16,20,23,32,37,18
1671,16,27,37,38,39,43,10
1672,06,17,22,27,37,42,34
1673,24,33,35,36,41,43,21
1674,14,19,25,29,33,43,31
1675,02,03,17,27,28,34,06
1676,05,13,21,27,31,36,11
1677,11,20,26,31,34,38,32
1678,03,15,17,21,22,23,13
1679,10,12,13,21,31,41,27
1680,04,19,29,32,35,42,25
1681,01,07,11,13,15,42,33
1682,06,09,10,21,33,41,14
1683,06,15,28,30,32,43,21
1684,05,10,26,30,34,40,31
1685,01,26,27,28,33,37,08
1686,07,08,09,23,25,41,11
1687,20,21,23,26,29,35,22
1688,02,04,10,24,34,42,08
1689,04,07,21,22,34,42,31
1690,08,16,21,23,29,37,38
1691,13,16,18,29,33,41,26
1692,04,08,17,31,37,42,14
1693,07,08,21,23,34,36,11
1694,02,12,14,26,32,37,29
1695,03,08,14,18,28,37,39
1696,02,04,13,18,32,35,12
1697,02,03,11,12,22,35,26
1698,06,16,18,33,42,43,11
1699,04,06,16,27,39,42,01
1700,11,19,20,27,31,35,06
1701,05,08,27,30,33,39,10
1702,02,06,07,18,27,38,14
1703,14,22,23,30,33,38,18
1704,01,05,18,26,39,40,31
1705,03,06,09,28,37,41,05
